"filename", "language", "JSON", "Django HTML", "Markdown", "TypeScript", "JSON with Comments", "XML", "TypeScript JSX", "Rust", "SQL", "CSS", "YAML", "comment", "blank", "total"
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\databases\GamePreview.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 8, 113
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\databases\GameTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 323, 0, 0, 0, 0, 0, 12, 335
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\databases\GridLayout.css.ts", "TypeScript", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 3, 19
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\databases\GridLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 4, 44
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\databases\PlayerCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 4, 35
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\databases\PlayerSearchInput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 5, 68
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\databases\PlayerTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 170, 0, 0, 0, 0, 0, 7, 177
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\databases\SideInput.css.ts", "TypeScript", 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\databases\SideInput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 6, 92
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\databases\SpeedBadge.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\databases\TournamentCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 240, 0, 0, 0, 0, 2, 13, 255
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\databases\TournamentTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 7, 142
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\databases\countries.json", "JSON", 3986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3987
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\databases\styles.css.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\engines\AddEngine.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 274, 0, 0, 0, 0, 1, 14, 289
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\engines\EditEngine.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 5, 43
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\engines\EngineForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 2, 9, 110
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\engines\EnginesPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 621, 0, 0, 0, 0, 3, 26, 650
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\files\DirectoryTable.css.ts", "TypeScript", 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 6, 32
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\files\DirectoryTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 323, 0, 0, 0, 0, 2, 19, 344
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\files\FileCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 12, 123
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\files\FilesPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 15, 238
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\files\Modals.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 206, 0, 0, 0, 0, 0, 21, 227
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\files\file.ts", "TypeScript", 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 9, 80
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\files\opening.ts", "TypeScript", 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 14, 119
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\home\AccountCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 275, 0, 0, 0, 0, 0, 11, 286
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\home\Accounts.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 218, 0, 0, 0, 0, 0, 13, 231
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\home\Databases.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 223, 0, 0, 0, 0, 0, 23, 246
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\home\HomePage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 3, 28
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\home\LichessLogo.css.ts", "TypeScript", 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 2, 18
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\home\LichessLogo.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 3, 20
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\home\PersonalCard.css.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\home\PersonalCard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 483, 0, 0, 0, 0, 2, 30, 515
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\home\styles.css.ts", "TypeScript", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 7, 45
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\AnalysisPanel.css.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\AnalysisPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 327, 0, 0, 0, 0, 0, 15, 342
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\AnalysisRow.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 208, 0, 0, 0, 0, 0, 11, 219
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\BestMoves.css.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\BestMoves.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 392, 0, 0, 0, 0, 0, 17, 409
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\CoresSlider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 3, 24
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\EngineSelection.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 7, 94
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\EngineSettingsForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 17, 237
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\HashSlider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 5, 55
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\LinesSlider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 3, 20
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\LogsPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 151, 0, 0, 0, 0, 0, 12, 163
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\ReportModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 174, 0, 0, 0, 0, 0, 15, 189
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\ReportPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 13, 192
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\ScoreBubble.css.ts", "TypeScript", 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\ScoreBubble.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 3, 90
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\TablebaseInfo.css.ts", "TypeScript", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 2, 16
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\analysis\TablebaseInfo.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 9, 153
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\annotation\AnnotationEditor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 9, 85
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\annotation\AnnotationPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 121, 0, 0, 0, 0, 0, 9, 130
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\database\DatabaseLoader.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 7, 53
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\database\DatabasePanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 21, 264
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\database\GamesTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 4, 91
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\database\NoDatabaseWarning.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 4, 21
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\database\OpeningsTable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 6, 129
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\database\options\LichessOptionsPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 10, 166
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\database\options\LocalOptionsPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 179, 0, 0, 0, 0, 0, 9, 188
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\database\options\MastersOptionsPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 3, 38
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\info\FenInput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 137, 0, 0, 0, 0, 0, 8, 145
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\info\FenSearch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 135, 0, 0, 0, 0, 0, 13, 148
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\info\FileInfo.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 5, 54
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\info\GameSelector.css.ts", "TypeScript", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 3, 36
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\info\GameSelector.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 164, 0, 0, 0, 0, 0, 9, 173
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\info\InfoPanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 17, 167
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\info\PgnInput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 12, 161
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\practice\PracticePanel.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 396, 0, 0, 0, 0, 0, 23, 419
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\panels\practice\RepertoireInfo.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 171, 0, 0, 0, 0, 0, 13, 184
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\puzzles\AddPuzzle.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 143, 0, 0, 0, 0, 0, 8, 151
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\puzzles\PuzzleBoard.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 167, 0, 0, 0, 0, 0, 12, 179
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\puzzles\Puzzles.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 336, 0, 0, 0, 0, 0, 16, 352
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\settings\BoardSelect.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 10, 118
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\settings\ColorControl.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 4, 45
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\settings\FontSizeSlider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 4, 32
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\settings\KeybindInput.css.ts", "TypeScript", 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\settings\KeybindInput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 1, 8, 113
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\settings\PiecesSelect.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 10, 119
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\settings\SettingsNumberInput.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 2, 26
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\settings\SettingsPage.css.ts", "TypeScript", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 4, 27
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\settings\SettingsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 649, 0, 0, 0, 0, 1, 15, 665
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\settings\SettingsSwitch.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 2, 25
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\settings\SoundSelect.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 10, 92
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\settings\ThemeButton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 4, 46
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\settings\VolumeSlider.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 4, 36
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\tabs\BoardTab.css.ts", "TypeScript", 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 5, 54
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\tabs\BoardTab.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 1, 5, 119
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\tabs\BoardsPage.css.ts", "TypeScript", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\tabs\BoardsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 322, 0, 0, 0, 0, 0, 20, 342
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\tabs\ConfirmChangesModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 6, 69
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\tabs\ContentEditable.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 6, 110
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\tabs\ImportModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 302, 0, 0, 0, 0, 0, 19, 321
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\components\tabs\NewTabHome.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 9, 113
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 5, 28
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\routeTree.gen.ts", "TypeScript", 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 49, 21, 168
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\routes\__root.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 16, 230
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\routes\accounts.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 7
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\routes\databases\$databaseId.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 2, 7
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\routes\databases\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 2, 20
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\routes\engines.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 3, 13
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\routes\files.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\routes\index.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 2, 8
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\routes\settings.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 12
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\state\atoms.ts", "TypeScript", 0, 0, 0, 451, 0, 0, 0, 0, 0, 0, 0, 11, 65, 527
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\state\keybinds.ts", "TypeScript", 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 4, 80
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\state\store.ts", "TypeScript", 0, 0, 0, 649, 0, 0, 0, 0, 0, 0, 0, 27, 69, 745
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\state\utils.ts", "TypeScript", 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 0, 5, 92
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\styles\Chessboard.css.ts", "TypeScript", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\styles\chessgroundBaseOverride.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 145, 0, 2, 26, 173
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\styles\chessgroundColorsOverride.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 2, 4, 44
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\styles\global.css.ts", "TypeScript", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 6, 49
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\styles\react-mosaic.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 3, 16
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\styles\theme.ts", "TypeScript", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 3, 3, 13
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\translation\en_US.ts", "TypeScript", 0, 0, 0, 345, 0, 0, 0, 0, 0, 0, 0, 0, 16, 361
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\translation\pt_PT.ts", "TypeScript", 0, 0, 0, 344, 0, 0, 0, 0, 0, 0, 0, 0, 16, 360
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\translation\zh_CN.ts", "TypeScript", 0, 0, 0, 333, 0, 0, 0, 0, 0, 0, 0, 0, 16, 349
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\annotation.ts", "TypeScript", 0, 0, 0, 149, 0, 0, 0, 0, 0, 0, 0, 0, 9, 158
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\chess.com\api.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 0, 20, 252
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\chess.com\tcn.ts", "TypeScript", 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 10, 39
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\chess.ts", "TypeScript", 0, 0, 0, 644, 0, 0, 0, 0, 0, 0, 0, 3, 56, 703
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\chessdb\api.ts", "TypeScript", 0, 0, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 20, 158
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\chessops.ts", "TypeScript", 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 17, 172
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\db.ts", "TypeScript", 0, 0, 0, 300, 0, 0, 0, 0, 0, 0, 0, 0, 30, 330
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\engines.ts", "TypeScript", 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 1, 15, 123
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\files.ts", "TypeScript", 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 5, 89
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\format.ts", "TypeScript", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 8, 56
"c:\Users\Student\Desktop\JasonR\Chess\en-croissant-master\en-croissant-master\src\utils\invoke.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 41, 0, 0, 0, 0, 0, 4, 45
